sentiment_neg,sentiment_pos,text_length,target
0.0011259698076173,0.998874008655548,274,0
0.0036470231134444,0.996353030204773,738,1
0.0017594519304111,0.99824059009552,526,0
0.0013350625522434,0.9986649751663208,873,1
0.0010854646097868,0.99891459941864,586,1
0.000778887188062,0.9992210865020752,203,0
0.0005495721125043,0.999450385570526,528,0
0.9410877823829652,0.0589122734963893,279,0
0.057049099355936,0.9429509043693542,613,1
0.9942255616188048,0.0057744313962757,676,1
0.998810887336731,0.0011891610920429,433,0
0.020576624199748,0.9794233441352844,791,1
0.941334903240204,0.0586650967597961,219,0
0.0075673651881515,0.9924325942993164,268,0
0.7537686824798584,0.2462313175201416,851,1
0.0101870577782392,0.9898129105567932,272,0
0.9984476566314696,0.0015522586181759,430,0
0.0018351061735302,0.9981649518013,344,0
0.0059448271058499,0.994055151939392,980,1
0.4781438112258911,0.5218561887741089,892,1
0.8414157032966614,0.1585843116044998,1141,0
0.7424130439758301,0.2575869560241699,842,0
0.6939724087715149,0.3060276210308075,519,0
0.087374672293663,0.9126253128051758,803,0
0.9833975434303284,0.0166024696081876,816,1
0.9938620328903198,0.0061380108818411,525,0
0.5799616575241089,0.4200384020805359,840,1
0.9885314702987672,0.0114685157313942,939,0
0.0006421660073101,0.9993578791618348,698,1
0.0023350492119789,0.9976649284362792,826,1
0.0046485792845487,0.9953514337539672,248,0
0.0055986363440752,0.9944013953208924,162,0
0.0042885295115411,0.9957114458084106,364,0
0.0003685244300868,0.999631404876709,422,0
0.0026300535537302,0.9973698854446412,654,1
0.0082907676696777,0.991709291934967,979,1
0.2799007594585418,0.7200992703437805,294,0
0.0022918230388313,0.9977082014083862,758,1
0.8573561310768127,0.1426439136266708,547,0
0.7699995040893555,0.2300004810094833,352,0
0.0011974211083725,0.9988025426864624,648,1
0.9955365657806396,0.0044634169898927,689,0
0.0930428057909011,0.9069571495056152,276,0
0.4593067765235901,0.5406932234764099,1071,1
0.9418594241142272,0.058140605688095,736,0
0.46736741065979,0.5326326489448547,412,0
0.9845841526985168,0.0154158361256122,727,1
0.9859157800674438,0.014084224589169,778,1
0.0080333519726991,0.9919666647911072,261,0
0.0075192945078015,0.9924807548522948,431,0
0.0020757971797138,0.9979242086410522,569,0
0.998958945274353,0.0010410611284896,285,1
0.0012202257057651,0.998779833316803,779,1
0.6415135264396667,0.3584864735603332,267,0
0.9186373949050904,0.0813626199960708,994,0
0.796862006187439,0.203137993812561,441,0
0.0016379662556573,0.9983620047569276,536,0
0.001860310207121,0.99813973903656,461,0
0.0088924104347825,0.9911076426506042,338,0
0.3853914439678192,0.6146085858345032,724,1
0.6963220834732056,0.3036779165267944,622,1
0.0011381702497601,0.9988617897033693,356,0
0.0057804025709629,0.9942196607589722,234,0
0.9960566759109496,0.0039432821795344,346,0
0.0005796666955575,0.999420404434204,435,0
0.873131275177002,0.126868724822998,617,1
0.4692356586456299,0.5307644009590149,500,0
0.001573744462803,0.99842631816864,753,1
0.0072345999069511,0.9927654266357422,443,0
0.011158893816173,0.9888411164283752,373,0
0.0063791256397962,0.9936208128929138,577,1
0.003261815290898,0.9967381358146667,340,0
0.0015985729405656,0.9984014630317688,211,0
0.2378311902284622,0.7621687650680542,441,0
0.0009384485310874,0.9990615248680116,229,0
0.3453654050827026,0.6546345949172974,277,0
0.0027732630260288,0.9972266554832458,280,0
0.6262167692184448,0.3737832903861999,745,1
0.0022111516445875,0.9977887868881226,301,0
0.0027591176331043,0.9972409009933472,350,0
0.00981215108186,0.9901878237724304,797,1
0.0018370732432231,0.9981629252433776,710,1
0.8116929531097412,0.1883070766925811,816,1
0.0041635725647211,0.99583637714386,242,0
0.0003106110962107,0.9996894598007202,465,0
0.0065802638418972,0.9934197068214417,893,1
0.988171637058258,0.0118283312767744,684,1
0.0186800342053174,0.981320023536682,869,1
0.3492697775363922,0.6507302522659302,733,1
0.9988521337509156,0.0011478601954877,654,0
0.0005134085658937,0.9994865655899048,283,0
0.0024883174337446,0.997511625289917,580,0
0.9989198446273804,0.0010802277829498,451,0
0.0814919620752334,0.9185080528259276,460,1
0.0043743629939854,0.995625615119934,205,0
0.8194242119789124,0.18057581782341,639,1
0.8184234499931335,0.1815765500068664,269,0
0.0511757805943489,0.9488242268562316,858,1
0.0026222413871437,0.9973777532577516,566,0
0.0047335824929177,0.9952664375305176,289,0
0.954438865184784,0.0455611571669578,703,1
0.9777836203575134,0.022216398268938,639,0
0.0042396942153573,0.9957602620124816,643,1
0.001322800759226,0.9986771941184998,665,0
0.995121419429779,0.0048785647377371,384,0
0.9972580671310424,0.0027419575490057,206,0
0.0017235678387805,0.9982764720916748,441,0
0.9882978796958924,0.011702193878591,490,0
0.0006064579938538,0.9993935823440552,309,0
0.0210850983858108,0.9789149165153505,631,1
0.6636998057365417,0.3363001942634582,430,0
0.0037035085260868,0.9962964653968812,709,1
0.6030544638633728,0.396945595741272,445,0
0.0012681662337854,0.998731791973114,320,0
0.4954963028430938,0.5045037269592285,380,0
0.0054395431652665,0.9945604205131532,376,0
0.9830769300460817,0.0169230513274669,309,0
0.0004518601635936,0.9995481371879578,439,0
0.0002523668808862,0.9997475743293762,277,0
0.0007120003574527,0.999288022518158,624,0
0.0238880608230829,0.976111888885498,325,0
0.9480140805244446,0.0519859120249748,387,0
0.9768761992454528,0.0231237281113863,783,0
0.5984877943992615,0.4015122056007385,532,0
0.996915340423584,0.003084709867835,571,0
0.000887680624146,0.99911230802536,404,0
0.0025676870718598,0.997432291507721,1024,1
0.9980192184448242,0.0019807335920631,314,0
0.9864730834960938,0.0135269565507769,343,0
0.9858120679855348,0.0141879376024007,251,0
0.1050429493188858,0.8949570655822754,884,0
0.0010409301612526,0.9989590644836426,331,0
0.0041532842442393,0.995846688747406,366,0
0.9951142072677612,0.0048857955262064,643,1
0.9939737915992736,0.0060261799953877,289,0
0.0103317406028509,0.9896682500839232,782,1
0.0122156105935573,0.9877843856811525,1054,1
0.0018624494550749,0.9981374740600586,297,0
0.0491257533431053,0.9508742690086364,349,0
0.2939809262752533,0.7060191035270691,704,1
0.0012495928676798,0.9987504482269288,427,0
0.0214916374534368,0.9785082936286926,149,0
0.0084328781813383,0.991567075252533,647,1
0.0289170481264591,0.9710829854011536,1052,1
0.0023994254879653,0.9976006150245668,202,0
0.9246026277542114,0.0753974020481109,300,0
0.001652966835536,0.9983470439910888,553,0
0.9505144953727722,0.0494855046272277,672,0
0.0061596734449267,0.9938403367996216,675,1
0.0595099367201328,0.9404900670051576,768,1
0.9994505047798156,0.0005494632059708,335,0
0.0700861513614654,0.9299138784408568,768,1
0.5932509899139404,0.4067490100860595,164,0
0.2089651823043823,0.7910348176956177,711,1
0.9344686269760132,0.0655314177274704,881,1
0.295613557100296,0.7043864727020264,381,0
0.9730957746505736,0.0269042775034904,719,1
0.0075405617244541,0.99245947599411,325,0
0.0028549956623464,0.9971449971199036,688,1
0.9939610958099364,0.00603889208287,321,0
0.0503107495605945,0.9496892690658568,331,0
0.0326958522200584,0.9673041701316832,650,1
0.5325326919555664,0.4674673676490783,646,1
0.9015834331512452,0.0984165668487548,529,0
0.004663108382374,0.9953369498252868,845,1
0.0007421708432957,0.9992578625679016,907,1
0.1415331810712814,0.8584668040275574,703,0
0.3123326599597931,0.6876673698425293,830,0
0.0009232650627382,0.9990767240524292,435,0
0.0013120257062837,0.9986879229545592,356,0
0.0038431205321103,0.9961568713188172,714,0
0.9805870056152344,0.0194130018353462,356,0
0.3940759897232055,0.6059240102767944,922,1
0.9936531782150269,0.0063468017615377,413,0
0.9966434240341188,0.0033566486090421,310,0
0.0725466832518577,0.9274533987045288,303,0
0.0014165821485221,0.998583436012268,706,1
0.352898359298706,0.647101640701294,550,1
0.8987832069396973,0.1012167781591415,277,0
0.0003715612692758,0.9996284246444702,290,0
0.0039593731053173,0.9960405826568604,477,0
0.0080563426017761,0.9919437170028688,871,1
0.4778333604335785,0.5221666097640991,1035,1
0.0014478741213679,0.998552143573761,606,0
0.0169661398977041,0.9830338358879088,227,0
0.0067562758922576,0.9932437539100648,177,0
0.0476115643978118,0.9523884654045104,341,0
0.007825531065464,0.992174506187439,216,0
0.0001973800826817,0.9998026490211488,348,0
0.7484626173973083,0.251537412405014,511,1
0.3188710510730743,0.6811289191246033,441,0
0.9945868253707886,0.0054131271317601,855,0
0.0013664724538102,0.9986335635185242,806,1
0.000382541475119,0.9996174573898317,321,0
0.4621267914772033,0.5378732085227966,927,1
0.0006707892171107,0.9993292093276978,258,0
0.0056116166524589,0.9943884015083312,253,0
0.0017059278907254,0.9982940554618835,388,0
0.0194044932723045,0.9805954694747924,246,0
0.0360127575695514,0.9639872312545776,432,0
0.6931952238082886,0.306804746389389,874,1
0.6998606324195862,0.3001393973827362,435,0
0.0005219373852014,0.999478042125702,545,0
0.0035963319242,0.996403694152832,391,0
0.531337559223175,0.4686624407768249,1033,1
0.0770647078752517,0.9229353070259094,276,0
0.980809450149536,0.0191905461251735,818,1
0.4424603879451751,0.5575395822525024,551,0
0.0317566245794296,0.9682433605194092,250,0
0.0014983681030571,0.9985016584396362,823,1
0.0021088346838951,0.997891128063202,589,0
0.9914729595184326,0.0085270358249545,332,0
0.6514257788658142,0.3485741913318634,724,1
0.0474685244262218,0.9525315165519714,987,1
0.996415376663208,0.0035845679230988,502,0
0.936526894569397,0.0634731575846672,491,0
0.0028003170154988,0.9971996545791626,274,0
0.9884912967681884,0.0115086687728762,354,0
0.2847784459590912,0.7152215242385864,696,1
0.435687392950058,0.5643126368522644,738,1
0.001062607509084,0.9989374279975892,697,1
0.0005725160590372,0.9994275569915771,877,1
0.1962875723838806,0.8037124276161194,372,0
0.0010668621398508,0.9989331364631652,225,0
0.9905174374580384,0.0094825690612196,270,0
0.6173247694969177,0.3826752007007599,906,1
0.003006026148796,0.9969940185546876,832,1
0.9868186712265016,0.0131812747567892,687,1
0.0083317980170249,0.9916682243347168,903,1
0.6365091800689697,0.3634908199310303,702,0
0.7677817940711975,0.2322181910276413,797,0
0.9985527396202089,0.0014472992625087,924,1
0.7636579871177673,0.2363419979810714,423,0
0.0005886275903321,0.9994113445281982,305,0
0.9240816235542296,0.0759184136986732,247,0
0.002019110135734,0.9979808926582336,635,1
0.9902297854423524,0.0097701689228415,383,0
0.9942637085914612,0.0057362644001841,373,0
0.0154865020886063,0.9845134615898132,860,1
0.5884369015693665,0.4115630984306335,800,1
0.0046091084368526,0.9953908920288086,138,0
0.0031555655878037,0.9968444108963012,309,0
0.4596476256847381,0.5403523445129395,774,0
0.5896264314651489,0.4103735685348511,414,0
0.9515334963798524,0.0484665036201477,284,0
0.0014710564864799,0.9985289573669434,490,0
0.0093056121841073,0.9906944036483764,846,1
0.0073788724839687,0.9926210641860962,253,0
0.0023299581371247,0.9976699948310852,469,0
0.0008505352307111,0.9991494417190552,385,0
0.5474342703819275,0.4525657594203949,871,1
0.1449894905090332,0.8550105094909668,506,0
0.0016190067399293,0.9983810186386108,553,0
0.9947806000709534,0.0052194325253367,289,0
0.9974831938743592,0.0025168831925839,1280,0
0.151704728603363,0.848295271396637,336,0
0.9601442217826844,0.0398558042943477,428,1
0.2156349718570709,0.7843649983406067,864,1
0.0006262636743485,0.999373733997345,623,0
0.0686044916510582,0.9313955307006836,470,0
0.0003036387788597,0.9996963739395142,686,0
0.0247206781059503,0.9752793908119202,345,0
0.0022104573436081,0.99778950214386,123,1
0.0029388919938355,0.9970610737800598,294,0
0.0026897462084889,0.9973102807998656,290,0
0.0042103589512407,0.9957897067070008,447,0
0.9830724000930786,0.0169275719672441,543,0
0.1044884696602821,0.8955115079879761,787,1
0.1028749197721481,0.8971250057220459,761,1
0.0012257765047252,0.998774230480194,689,1
0.0022013117559254,0.9977986216545104,794,1
0.0015598373720422,0.9984402060508728,404,0
0.9905530214309692,0.0094470381736755,949,0
0.9876107573509216,0.0123891914263367,267,0
0.0005195279372856,0.9994805455207824,339,0
0.0017902768449857,0.9982097148895264,613,1
0.8698107600212097,0.1301892101764679,755,1
0.0022316742688417,0.9977682828903198,247,0
0.8378508687019348,0.162149116396904,649,1
0.0030762676615267,0.9969237446784972,1083,1
0.99881112575531,0.0011888880981132,552,0
0.0019726138561964,0.9980273842811584,557,0
0.0008143046870827,0.9991857409477234,358,0
0.0027721135411411,0.9972278475761414,914,1
0.9971069693565368,0.0028930231928825,536,0
0.0206839032471179,0.9793160557746888,338,0
0.0009653966408222,0.9990346431732178,228,0
0.9808858036994934,0.0191141460090875,512,0
0.0140555882826447,0.985944390296936,643,0
0.955747365951538,0.0442526452243328,773,0
0.997665524482727,0.0023344939108937,375,0
0.9882027506828308,0.0117972157895565,803,1
0.1206451207399368,0.8793548941612244,580,0
0.0003724057751242,0.9996275901794434,551,0
0.000590784184169,0.9994091987609864,199,0
0.7998804450035095,0.2001195102930069,677,1
0.9726728796958924,0.0273271668702363,708,1
0.0143309393897652,0.9856690168380736,907,1
0.0007673033396713,0.9992326498031616,160,0
0.2280247807502746,0.7719752192497253,759,0
0.001444041961804,0.9985559582710266,900,1
0.0019567755516618,0.998043179512024,310,0
0.9674448370933532,0.0325551256537437,243,0
0.0164967365562915,0.9835032224655152,366,0
0.0027210877742618,0.9972789883613586,520,0
0.992548942565918,0.0074510453268885,234,0
0.994424283504486,0.0055757332593202,688,1
0.897672176361084,0.1023278310894966,266,0
0.0443909987807273,0.9556089639663696,299,0
0.670295000076294,0.329704999923706,415,0
0.0065654711797833,0.9934345483779908,741,1
0.0081942090764641,0.9918057918548584,254,0
0.4222447276115417,0.5777552723884583,776,0
0.821185290813446,0.1788147687911987,259,0
0.0150546440854668,0.9849453568458556,242,0
0.0058400491252541,0.9941599369049072,744,1
0.0008413392934016,0.9991586208343506,291,0
0.9655194878578186,0.0344805605709552,729,0
0.0009413007064722,0.9990586638450624,366,0
0.9921767115592957,0.0078233322128653,817,1
0.002359521575272,0.9976404905319214,848,1
0.965145468711853,0.0348545387387275,264,0
0.9913368225097656,0.0086631374433636,483,0
0.0092808678746223,0.9907191395759584,292,0
0.0024661780335009,0.9975337982177734,248,0
0.0155399562790989,0.9844600558280944,1297,1
0.0016768673667684,0.998323142528534,301,0
0.8144776225090027,0.1855223625898361,275,0
0.9820241332054138,0.0179758705198764,325,0
0.0917952135205268,0.9082047939300536,409,0
0.9962259531021118,0.0037740883417427,365,0
0.010119448415935,0.9898805618286132,256,0
0.009831721894443,0.9901683330535888,916,1
0.0023260333109647,0.9976739287376404,308,0
0.8983832597732544,0.1016166880726814,293,0
0.0524934194982051,0.947506546974182,298,0
0.8710814118385315,0.1289186030626297,490,0
0.910030484199524,0.0899695977568626,1277,1
0.0009417286491952,0.9990583062171936,505,0
0.4162440896034241,0.5837559700012207,1015,0
0.0077300979755818,0.9922698736190796,363,0
0.0004700248537119,0.9995299577713012,301,0
0.003854980925098,0.9961450099945068,942,1
0.0048557883128523,0.995144248008728,724,0
0.0562707260251045,0.9437293410301208,280,0
0.995933711528778,0.0040662852115929,668,1
0.8704472184181213,0.129552811384201,512,0
0.962621569633484,0.0373784340918064,667,1
0.9967261552810668,0.0032738305162638,291,0
0.0122371362522244,0.9877628684043884,449,0
0.0111090196296572,0.9888910055160522,610,1
0.0002747866674326,0.9997251629829408,350,0
0.9988443851470948,0.0011555340606719,144,0
0.4735458791255951,0.5264540910720825,276,0
0.2806692719459533,0.7193307876586914,721,1
0.049011193215847,0.9509888291358948,648,0
0.8724858164787292,0.1275142282247543,756,1
0.0007475205929949,0.9992524981498718,1009,1
0.9951260685920716,0.0048739952035248,1013,1
0.0046132467687129,0.9953867793083192,314,0
0.0078102406114339,0.9921897053718568,304,0
0.0270617250353097,0.9729382991790771,227,0
0.9965630173683168,0.0034370338544249,370,0
0.0009401996503584,0.9990598559379578,254,0
0.8305397629737854,0.1694601625204086,731,1
0.087503470480442,0.9124965071678162,275,0
0.0039051999337971,0.9960947632789612,726,1
0.9988693594932556,0.0011306486558169,1119,1
0.0045984801836311,0.9954015016555786,615,1
0.9890246987342834,0.0109752276912331,443,0
0.0506828315556049,0.9493171572685242,860,1
0.9942759871482848,0.0057239737361669,263,0
0.0601144470274448,0.9398854970932008,881,1
0.9914473295211792,0.0085526388138532,649,1
0.0117313917726278,0.9882686138153076,998,0
0.0027299372013658,0.9972700476646424,398,0
0.0023607430048286,0.997639298439026,175,0
0.0025259556714445,0.9974740147590636,644,0
0.002863657195121,0.9971363544464112,1105,1
0.0359383858740329,0.964061677455902,521,0
0.9978386759757996,0.0021613074932247,149,0
0.9233875870704652,0.0766123533248901,788,1
0.000291565695079,0.999708354473114,646,0
0.0090862018987536,0.9909138679504396,745,1
0.002181023126468,0.9978189468383788,253,0
0.0010404156055301,0.9989595413208008,900,0
0.0014987292233854,0.9985013008117676,389,0
0.0003529271343722,0.99964702129364,688,0
0.2450947314500808,0.7549052834510803,712,1
0.0005681468173861,0.9994317889213562,312,0
0.0031490582041442,0.9968509078025818,205,0
0.0006454369868151,0.9993545413017272,295,0
0.0012481968151405,0.9987517595291138,746,0
0.0048064445145428,0.9951935410499572,292,0
0.0019730313215404,0.9980269074440002,187,0
0.4290036559104919,0.5709963440895081,649,1
0.9826437830924988,0.0173562504351139,603,0
0.0155515447258949,0.9844484329223632,613,0
0.1239997968077659,0.8760002255439758,891,1
0.6472426652908325,0.3527573049068451,952,1
0.0007165061542764,0.999283492565155,228,0
0.0024541777092963,0.9975457787513732,449,0
0.004169569350779,0.9958304762840272,432,0
0.8982337713241577,0.1017661839723587,736,0
0.186159536242485,0.8138405084609985,124,0
0.0234134569764137,0.9765865802764891,658,1
0.0016138709615916,0.9983861446380616,1012,1
0.0160829573869705,0.9839170575141908,918,1
0.0053603844717144,0.9946396946907043,659,1
0.0370351858437061,0.9629648327827454,699,1
0.4990042746067047,0.5009957551956177,636,0
0.0029587468598037,0.9970412850379944,511,0
0.0209147278219461,0.9790853261947632,680,1
0.750819206237793,0.2491808086633682,301,0
0.0109550906345248,0.9890449047088624,789,1
0.9981326460838318,0.0018673340091481,312,0
0.0032833451405167,0.9967166781425476,429,0
0.9224286675453186,0.0775713101029396,298,0
0.0071740220300853,0.992825984954834,765,0
0.9805694818496704,0.0194305274635553,964,0
0.0211887620389461,0.9788112044334412,715,0
0.0054230531677603,0.994576930999756,205,0
0.9126722812652588,0.0873277336359024,534,0
0.8944836258888245,0.1055163890123367,280,0
0.0050767776556313,0.9949232935905457,991,1
0.9411031007766724,0.0588969066739082,778,1
0.0649055391550064,0.9350944757461548,826,0
0.8018258213996887,0.1981741786003112,563,0
0.0010594375198706,0.9989405274391174,329,0
0.642091691493988,0.3579083085060119,646,1
0.0014778915792703,0.9985221028327942,537,0
0.0252630375325679,0.974736988544464,389,0
0.0004044749657623,0.999595582485199,323,0
0.8295556902885437,0.1704443097114563,525,0
0.0021752330940216,0.9978247880935668,884,1
0.0137266898527741,0.9862733483314514,727,1
0.1250287294387817,0.874971330165863,288,0
0.0603140406310558,0.939685881137848,986,1
0.0005952437059022,0.999404788017273,782,1
0.0006973229465074,0.999302625656128,868,1
0.847703218460083,0.1522968411445617,1125,1
0.0023901090025901,0.9976098537445068,637,1
0.9985252022743224,0.0014748710673302,315,0
0.978285312652588,0.0217146072536706,462,0
0.0021877735853195,0.9978121519088744,701,1
0.9942559599876404,0.0057440148666501,822,0
0.005005176179111,0.9949947595596312,720,1
0.9865471124649048,0.0134529331699013,578,0
0.0047099930234253,0.9952900409698486,706,1
0.0014122501015663,0.998587727546692,447,0
0.0052309455350041,0.9947690367698668,188,0
0.0006872765370644,0.9993127584457396,597,0
0.8549182415008545,0.1450817286968231,635,1
0.5638048052787781,0.4361951649188995,329,0
0.8927341103553772,0.1072659417986869,486,0
0.9693242907524108,0.0306756868958473,196,0
0.0355255082249641,0.9644745588302612,682,0
0.007614123634994,0.9923858642578124,948,1
0.0012002610601484,0.9987996816635132,768,1
0.0005012672045268,0.999498724937439,724,1
0.0081899426877498,0.9918100237846376,676,1
0.0024632785934954,0.9975366592407228,270,0
0.0495715774595737,0.9504284858703612,601,1
0.0007434768485836,0.9992565512657166,404,0
0.0014606312615796,0.9985393285751344,296,0
0.0222890116274356,0.977711021900177,665,1
0.0007435696315951,0.999256432056427,942,0
0.0092029944062232,0.9907970428466796,685,1
0.0013415411813184,0.9986584186553956,809,1
0.0005537911783903,0.9994462132453918,589,0
0.5252417922019958,0.4747582674026489,356,0
0.0058367722667753,0.99416321516037,970,1
0.0057834996841847,0.9942164421081544,275,0
0.988918960094452,0.0110810818150639,1105,0
0.2320402115583419,0.7679598331451416,285,0
0.7276589870452881,0.2723410129547119,807,1
0.0045405947603285,0.9954593777656556,351,0
0.9669471383094788,0.03305284678936,271,0
0.001730307820253,0.9982696771621704,650,0
0.0002736655587796,0.9997263550758362,272,0
0.0376612395048141,0.9623388051986694,671,1
0.0399374440312385,0.960062563419342,768,1
0.005588459316641,0.9944115281105042,335,0
0.8207565546035767,0.1792434602975845,689,0
0.9956718683242798,0.0043281512334942,930,0
0.0058143446221947,0.9941856265068054,271,0
0.8707740306854248,0.1292259693145752,637,1
0.0509863905608654,0.9490135908126832,283,0
0.1169118732213974,0.8830881714820862,244,0
0.0003389723424334,0.9996610879898072,280,0
0.0011404537362977,0.9988595247268676,499,0
0.0210012588649988,0.9789987802505492,1114,1
0.0367108918726444,0.9632891416549684,188,0
0.9888365268707277,0.0111634414643049,453,0
0.8135144710540771,0.1864855140447616,350,0
0.0057381633669137,0.9942618608474731,227,0
0.0015768927987664,0.9984230995178224,929,1
0.0049762474372982,0.9950237274169922,803,1
0.0230965781956911,0.9769033789634703,319,0
0.6592816114425659,0.3407183587551117,453,0
0.0007622412522323,0.9992377758026124,323,0
0.0094620333984494,0.9905380010604858,832,1
0.0041047940030694,0.995895266532898,373,0
0.013344369828701,0.986655592918396,393,0
0.0010892022401094,0.9989107847213744,732,0
0.9975106716156006,0.0024893735535442,654,1
0.9039797782897948,0.0960201695561409,526,0
0.0003693208855111,0.9996306896209716,390,0
0.0008071766351349,0.9991927742958068,944,1
0.0016787570202723,0.9983212351799012,938,1
0.0006709852605126,0.9993290901184082,305,0
0.0013984843390062,0.998601496219635,301,0
0.0069860918447375,0.9930139183998108,449,0
0.8543176054954529,0.1456823199987411,730,1
0.0256253071129322,0.9743747115135192,379,0
0.0022385271731764,0.9977614879608154,947,1
0.7762625217437744,0.2237374782562255,622,1
0.0028609654400497,0.9971390962600708,710,1
0.9474812746047974,0.0525187589228153,484,0
0.7433220744132996,0.2566779255867004,807,1
0.997748076915741,0.0022518632467836,544,1
0.9056127667427064,0.0943872183561325,305,0
0.9973646998405457,0.0026353639550507,218,0
0.9991162419319152,0.0008837330969981,335,0
0.9952217936515808,0.0047782030887901,680,1
0.0071289311163127,0.992871105670929,731,1
0.0371434614062309,0.9628564715385436,479,0
0.8409140706062317,0.1590859740972519,656,1
0.00406578136608,0.995934247970581,254,0
0.99125999212265,0.008740029297769,669,1
0.0303309764713048,0.9696690440177916,836,1
0.217314064502716,0.7826859354972839,261,0
0.0027582582551985,0.997241735458374,269,0
0.0064086196944117,0.9935913681983948,503,0
0.964628279209137,0.0353717915713787,1336,1
0.0789902433753013,0.9210097193717957,314,0
0.1831714659929275,0.8168285489082336,601,1
0.0044165411964058,0.995583474636078,899,1
0.7813156247138977,0.2186843901872635,660,1
0.009921146556735,0.9900788068771362,244,0
0.0017530866898596,0.9982469081878662,259,0
0.95292466878891,0.04707533121109,776,1
0.0053241718560457,0.994675874710083,883,1
0.0375802032649517,0.9624198079109192,898,1
0.9984484910964966,0.0015514643164351,681,0
0.0019464541692286,0.9980535507202148,259,0
0.0572488531470298,0.9427511096000672,371,0
0.0004002089553978,0.9995997548103333,204,0
0.0016085307579487,0.9983914494514464,806,1
0.0222628209739923,0.9777372479438782,470,1
0.0623291879892349,0.937670886516571,352,0
0.7768361568450928,0.2231638133525848,294,0
0.9894391894340516,0.0105608375743031,682,1
0.9903923273086548,0.0096077229827642,318,0
0.4240258932113647,0.5759741067886353,788,1
0.6720703840255737,0.3279295861721039,348,0
0.1188207045197486,0.8811792731285095,401,0
0.0020071675535291,0.9979928731918336,693,1
0.994297444820404,0.0057025370188057,1045,1
0.008008106611669,0.991991937160492,684,1
0.4400486648082733,0.5599513649940491,454,0
0.2618822753429413,0.7381177544593811,346,0
0.0010171399917453,0.998982846736908,974,1
0.9178752899169922,0.0821247398853302,549,1
0.9995057582855223,0.0004942420055158,427,0
0.9996858835220336,0.0003141431079711,599,0
0.8093526363372803,0.1906473338603973,325,0
0.0027507648337632,0.997249186038971,255,0
0.0036236268933862,0.99637633562088,639,0
0.005695404484868,0.9943045973777772,372,0
0.0004397955490276,0.9995601773262024,182,0
0.9586701989173888,0.041329801082611,611,0
0.0040664686821401,0.9959335923194884,816,1
0.997269093990326,0.002730875974521,849,1
